"SAQ CODE (IPC)/CODE SAQ (CIP)";"SUPPLIER NO/NO FOURNISSEUR";"OUTLET NO/NO SUCCURSALE";"CLIENT TYPE/TYPE CLIENT";"AD NO/NO DA";"YEAR/ANNÉE";"PERIOD/PÉRIODE";"WEEK/SEMAINE";"QTY OF BOTTLES/QTÉ BOUTEILLE";"AMOUNT/MONTANT"
"14350933";16244002;"23070";"02";0;2025;10;1;1;29.5
"14350933";16244002;"23102";"01";0;2025;10;1;1;29.5
"14350933";16244002;"23102";"02";0;2025;10;1;2;59
"14350933";16244002;"23110";"02";0;2025;10;1;1;29.5
"14350933";16244002;"23158";"02";0;2025;10;1;1;29.5
"14350933";16244002;"23165";"02";0;2025;10;1;1;29.5
"14350933";16244002;"23202";"02";0;2025;10;1;2;59
"14350933";16244002;"23343";"02";0;2025;10;1;1;29.5
"14350933";16244002;"23385";"01";0;2025;10;1;1;29.5
"14350933";16244002;"33560";"02";0;2025;10;1;1;29.5
"14350933";16244002;"33587";"02";0;2025;10;1;1;29.5
"14350933";16244002;"33611";"02";0;2025;10;1;1;29.5
"14350933";16244002;"33616";"02";0;2025;10;1;7;206.5
"14350933";16244002;"33695";"02";0;2025;10;1;5;147.5
"14350933";16244002;"CDM";"01";0;2025;10;1;2;59.01
"14350933";16244002;"CDQ";"01";0;2025;10;1;2;59
"14375268";16743047;"23055";"02";0;2025;10;1;2;104.5
"14375268";16743047;"23069";"02";0;2025;10;1;2;104.5
"14375268";16743047;"23090";"02";0;2025;10;1;1;52.25
"14375268";16743047;"23133";"02";0;2025;10;1;4;209
"14375268";16743047;"23165";"02";0;2025;10;1;1;52.25
"14375268";16743047;"23199";"02";0;2025;10;1;3;156.75
"14375268";16743047;"23202";"02";0;2025;10;1;5;261.25
"14375268";16743047;"23216";"02";0;2025;10;1;2;104.5
"14375268";16743047;"23361";"02";0;2025;10;1;1;52.25
"14375268";16743047;"23380";"02";0;2025;10;1;2;104.5
"14375268";16743047;"33511";"02";0;2025;10;1;1;52.25
"14392607";13063741;"23026";"02";0;2025;10;1;1;54
"14392607";13063741;"23050";"02";0;2025;10;1;1;54
"14392607";13063741;"23058";"02";0;2025;10;1;1;54
"14392607";13063741;"23158";"02";0;2025;10;1;1;54
"14392607";13063741;"23199";"02";0;2025;10;1;6;324
"14392607";13063741;"23202";"02";0;2025;10;1;3;162
"14392607";13063741;"23214";"02";0;2025;10;1;1;54
"14392607";13063741;"23221";"02";0;2025;10;1;1;54
"14392607";13063741;"23335";"02";0;2025;10;1;1;54
"14392607";13063741;"23343";"02";0;2025;10;1;1;54
"14392607";13063741;"23366";"02";0;2025;10;1;1;54
"14392607";13063741;"23371";"02";0;2025;10;1;1;54
"14392607";13063741;"33512";"01";0;2025;10;1;1;53.79
"14392607";13063741;"33548";"02";0;2025;10;1;1;54
"14392607";13063741;"33562";"02";0;2025;10;1;1;54
"14392607";13063741;"33564";"02";0;2025;10;1;1;54
"14392607";13063741;"33585";"02";0;2025;10;1;2;108
"14392607";13063741;"33595";"02";0;2025;10;1;1;54
"14392607";13063741;"33619";"02";0;2025;10;1;1;54
"14392658";13352819;"23146";"02";0;2025;10;1;1;46
"14392658";13352819;"33868";"02";0;2025;10;1;5;230
"14393491";13525072;"23057";"02";0;2025;10;1;1;50.25
"14393491";13525072;"23066";"02";0;2025;10;1;1;50.25
"14393491";13525072;"23101";"02";0;2025;10;1;1;50.25
"14393491";13525072;"23125";"02";0;2025;10;1;1;50.25
"14393491";13525072;"23371";"02";0;2025;10;1;1;50.25
"14393669";18268716;"23021";"02";0;2025;10;1;7;245
"14393669";18268716;"23037";"02";0;2025;10;1;1;35
"14393669";18268716;"23043";"02";0;2025;10;1;2;70
"14393669";18268716;"23061";"02";0;2025;10;1;3;105
"14393669";18268716;"23069";"02";0;2025;10;1;1;35
"14393669";18268716;"23070";"02";0;2025;10;1;2;70
"14393669";18268716;"23095";"02";0;2025;10;1;1;35
"14393669";18268716;"23104";"02";0;2025;10;1;1;35
"14393669";18268716;"23118";"02";0;2025;10;1;2;70
"14393669";18268716;"23121";"02";0;2025;10;1;1;35
"14393669";18268716;"23138";"99";0;2025;10;1;1;35
"14393669";18268716;"23140";"02";0;2025;10;1;1;35
"14393669";18268716;"23144";"02";0;2025;10;1;3;105
"14393669";18268716;"23148";"02";0;2025;10;1;2;70
"14393669";18268716;"23162";"02";0;2025;10;1;1;35
"14393669";18268716;"23185";"02";0;2025;10;1;3;105
"14393669";18268716;"23192";"01";0;2025;10;1;1;34.94
"14393669";18268716;"23192";"02";0;2025;10;1;8;280
"14393669";18268716;"23199";"02";0;2025;10;1;7;245
"14393669";18268716;"23202";"02";0;2025;10;1;2;70
"14393669";18268716;"23219";"02";0;2025;10;1;1;35
"14393669";18268716;"23230";"02";0;2025;10;1;1;35
"14393669";18268716;"23250";"02";0;2025;10;1;3;105
"14393669";18268716;"23311";"02";0;2025;10;1;3;105
"14393669";18268716;"23312";"02";0;2025;10;1;1;35
"14393669";18268716;"23334";"02";0;2025;10;1;2;70
"14393669";18268716;"23335";"02";0;2025;10;1;9;315
"14393669";18268716;"23343";"01";0;2025;10;1;12;419.29
"14393669";18268716;"23347";"02";0;2025;10;1;2;70
"14393669";18268716;"23366";"02";0;2025;10;1;1;35
"14393669";18268716;"23385";"01";0;2025;10;1;3;104.82
"14393669";18268716;"33505";"02";0;2025;10;1;4;140
"14393669";18268716;"33531";"02";0;2025;10;1;5;175
"14393669";18268716;"33548";"02";0;2025;10;1;8;280
"14393669";18268716;"33557";"02";0;2025;10;1;3;105
"14393669";18268716;"33558";"02";0;2025;10;1;1;35
"14393669";18268716;"33564";"02";0;2025;10;1;4;140
"14393669";18268716;"33570";"02";0;2025;10;1;6;210
"14393669";18268716;"33573";"02";0;2025;10;1;2;70
"14393669";18268716;"33574";"02";0;2025;10;1;4;140
"14393669";18268716;"33585";"02";0;2025;10;1;5;175
"14393669";18268716;"33587";"02";0;2025;10;1;4;140
"14393669";18268716;"33609";"02";0;2025;10;1;2;70
"14393669";18268716;"33611";"02";0;2025;10;1;7;245
"14393669";18268716;"33615";"02";0;2025;10;1;2;70
"14393669";18268716;"33618";"02";0;2025;10;1;3;105
"14393669";18268716;"33622";"02";0;2025;10;1;1;35
"14393669";18268716;"33694";"02";0;2025;10;1;1;35
"14393669";18268716;"CDM";"01";0;2025;10;1;2;69.88
"14393669";18268716;"CDQ";"01";0;2025;10;1;1;34.94
"14393896";14496145;"23004";"02";0;2025;10;1;9;326.25
"14393896";14496145;"23006";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23011";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23016";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23018";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23021";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23033";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23036";"02";0;2025;10;1;4;145
"14393896";14496145;"23037";"02";0;2025;10;1;7;253.75
"14393896";14496145;"23040";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23048";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23050";"02";0;2025;10;1;6;217.5
"14393896";14496145;"23054";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23058";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23059";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23059";"99";0;2025;10;1;1;36.25
"14393896";14496145;"23060";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23061";"02";0;2025;10;1;4;145
"14393896";14496145;"23069";"02";0;2025;10;1;4;145
"14393896";14496145;"23070";"02";0;2025;10;1;8;290
"14393896";14496145;"23071";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23077";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23079";"02";0;2025;10;1;29;1051.25
"14393896";14496145;"23080";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23082";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23096";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23098";"02";0;2025;10;1;4;145
"14393896";14496145;"23102";"02";0;2025;10;1;12;435
"14393896";14496145;"23104";"02";0;2025;10;1;9;326.25
"14393896";14496145;"23105";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23106";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23109";"02";0;2025;10;1;6;217.5
"14393896";14496145;"23115";"02";0;2025;10;1;6;217.5
"14393896";14496145;"23117";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23117";"99";0;2025;10;1;1;36.25
"14393896";14496145;"23119";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23123";"02";0;2025;10;1;4;145
"14393896";14496145;"23125";"02";0;2025;10;1;16;580
"14393896";14496145;"23128";"99";0;2025;10;1;1;36.25
"14393896";14496145;"23129";"02";0;2025;10;1;4;145
"14393896";14496145;"23141";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23144";"02";0;2025;10;1;5;181.25
"14393896";14496145;"23148";"02";0;2025;10;1;5;181.25
"14393896";14496145;"23149";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23155";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23158";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23160";"02";0;2025;10;1;12;435
"14393896";14496145;"23162";"02";0;2025;10;1;7;253.75
"14393896";14496145;"23165";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23166";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23169";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23169";"99";0;2025;10;1;1;36.25
"14393896";14496145;"23171";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23177";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23180";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23183";"02";0;2025;10;1;5;181.25
"14393896";14496145;"23184";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23185";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23186";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23187";"02";0;2025;10;1;4;145
"14393896";14496145;"23192";"02";0;2025;10;1;7;253.75
"14393896";14496145;"23196";"02";0;2025;10;1;5;181.25
"14393896";14496145;"23198";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23199";"02";0;2025;10;1;7;253.75
"14393896";14496145;"23202";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23205";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23208";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23209";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23211";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23214";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23219";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23221";"02";0;2025;10;1;5;181.25
"14393896";14496145;"23222";"02";0;2025;10;1;5;181.25
"14393896";14496145;"23223";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23226";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23231";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23233";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23235";"02";0;2025;10;1;7;253.75
"14393896";14496145;"23241";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23243";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23247";"99";0;2025;10;1;1;36.25
"14393896";14496145;"23309";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23312";"02";0;2025;10;1;11;398.75
"14393896";14496145;"23324";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23334";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23335";"02";0;2025;10;1;5;181.25
"14393896";14496145;"23347";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23348";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23349";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23358";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23359";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23365";"02";0;2025;10;1;5;181.25
"14393896";14496145;"23366";"02";0;2025;10;1;3;108.75
"14393896";14496145;"23379";"02";0;2025;10;1;11;398.75
"14393896";14496145;"23380";"02";0;2025;10;1;2;72.5
"14393896";14496145;"23381";"02";0;2025;10;1;1;36.25
"14393896";14496145;"23390";"01";0;2025;10;1;6;217.03
"14393896";14496145;"23390";"02";0;2025;10;1;-6;-217.5
"14393896";14496145;"33501";"02";0;2025;10;1;6;217.5
"14393896";14496145;"33503";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33504";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33505";"02";0;2025;10;1;15;543.75
"14393896";14496145;"33506";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33507";"02";0;2025;10;1;5;181.25
"14393896";14496145;"33507";"99";0;2025;10;1;1;36.25
"14393896";14496145;"33508";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33510";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33511";"02";0;2025;10;1;4;145
"14393896";14496145;"33512";"02";0;2025;10;1;3;108.75
"14393896";14496145;"33515";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33518";"02";0;2025;10;1;8;290
"14393896";14496145;"33519";"02";0;2025;10;1;4;145
"14393896";14496145;"33519";"20";0;2025;10;1;12;429.35
"14393896";14496145;"33520";"02";0;2025;10;1;12;435
"14393896";14496145;"33521";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33523";"02";0;2025;10;1;4;145
"14393896";14496145;"33528";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33533";"02";0;2025;10;1;45;1631.25
"14393896";14496145;"33536";"02";0;2025;10;1;5;181.25
"14393896";14496145;"33539";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33540";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33541";"02";0;2025;10;1;3;108.75
"14393896";14496145;"33542";"02";0;2025;10;1;5;181.25
"14393896";14496145;"33542";"99";0;2025;10;1;1;36.25
"14393896";14496145;"33543";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33544";"02";0;2025;10;1;6;217.5
"14393896";14496145;"33545";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33546";"02";0;2025;10;1;19;688.75
"14393896";14496145;"33547";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33548";"02";0;2025;10;1;9;326.25
"14393896";14496145;"33550";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33553";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33554";"02";0;2025;10;1;8;290
"14393896";14496145;"33556";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33557";"02";0;2025;10;1;4;145
"14393896";14496145;"33558";"02";0;2025;10;1;3;108.75
"14393896";14496145;"33559";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33560";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33561";"02";0;2025;10;1;6;217.5
"14393896";14496145;"33563";"02";0;2025;10;1;8;290
"14393896";14496145;"33564";"02";0;2025;10;1;3;108.75
"14393896";14496145;"33565";"02";0;2025;10;1;3;108.75
"14393896";14496145;"33566";"02";0;2025;10;1;4;145
"14393896";14496145;"33567";"02";0;2025;10;1;3;108.75
"14393896";14496145;"33568";"02";0;2025;10;1;6;217.5
"14393896";14496145;"33569";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33569";"20";0;2025;10;1;12;429.35
"14393896";14496145;"33570";"02";0;2025;10;1;4;145
"14393896";14496145;"33571";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33573";"02";0;2025;10;1;8;290
"14393896";14496145;"33575";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33577";"02";0;2025;10;1;4;145
"14393896";14496145;"33578";"02";0;2025;10;1;5;181.25
"14393896";14496145;"33581";"02";0;2025;10;1;4;145
"14393896";14496145;"33582";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33583";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33585";"02";0;2025;10;1;4;145
"14393896";14496145;"33586";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33587";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33592";"02";0;2025;10;1;3;108.75
"14393896";14496145;"33593";"02";0;2025;10;1;3;108.75
"14393896";14496145;"33594";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33601";"02";0;2025;10;1;4;145
"14393896";14496145;"33604";"02";0;2025;10;1;10;362.5
"14393896";14496145;"33605";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33608";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33610";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33612";"02";0;2025;10;1;6;217.5
"14393896";14496145;"33613";"02";0;2025;10;1;10;362.5
"14393896";14496145;"33614";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33616";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33617";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33618";"02";0;2025;10;1;9;326.25
"14393896";14496145;"33619";"02";0;2025;10;1;3;108.75
"14393896";14496145;"33620";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33622";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33624";"02";0;2025;10;1;9;326.25
"14393896";14496145;"33632";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33633";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33635";"02";0;2025;10;1;5;181.25
"14393896";14496145;"33692";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33695";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33851";"01";0;2025;10;1;1;36.17
"14393896";14496145;"33851";"02";0;2025;10;1;6;217.5
"14393896";14496145;"33853";"02";0;2025;10;1;2;72.5
"14393896";14496145;"33854";"02";0;2025;10;1;1;36.25
"14393896";14496145;"33856";"01";0;2025;10;1;1;36.17
"14393896";14496145;"33860";"02";0;2025;10;1;4;145
"14393896";14496145;"33862";"02";0;2025;10;1;1;36.25
"14405041";15684874;"23030";"02";0;2025;10;1;2;82.5
"14405041";15684874;"23032";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23051";"01";0;2025;10;1;2;82.14
"14405041";15684874;"23051";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23055";"02";0;2025;10;1;3;123.75
"14405041";15684874;"23060";"02";0;2025;10;1;2;82.5
"14405041";15684874;"23066";"02";0;2025;10;1;2;82.5
"14405041";15684874;"23068";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23070";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23082";"01";0;2025;10;1;3;123.21
"14405041";15684874;"23095";"01";0;2025;10;1;1;41.07
"14405041";15684874;"23129";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23134";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23140";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23144";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23180";"02";0;2025;10;1;3;123.75
"14405041";15684874;"23194";"01";0;2025;10;1;1;41.07
"14405041";15684874;"23199";"02";0;2025;10;1;2;82.5
"14405041";15684874;"23208";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23215";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23218";"02";0;2025;10;1;2;82.5
"14405041";15684874;"23219";"02";0;2025;10;1;2;82.5
"14405041";15684874;"23220";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23243";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23361";"02";0;2025;10;1;3;123.75
"14405041";15684874;"23380";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23381";"02";0;2025;10;1;1;41.25
"14405041";15684874;"23385";"01";0;2025;10;1;4;164.28
"14405041";15684874;"33501";"02";0;2025;10;1;2;82.5
"14405041";15684874;"33505";"02";0;2025;10;1;2;82.5
"14405041";15684874;"33509";"02";0;2025;10;1;1;41.25
"14405041";15684874;"33518";"01";0;2025;10;1;1;41.07
"14405041";15684874;"33518";"02";0;2025;10;1;3;123.75
"14405041";15684874;"33524";"02";0;2025;10;1;2;82.5
"14405041";15684874;"33534";"01";0;2025;10;1;1;41.07
"14405041";15684874;"33546";"01";0;2025;10;1;4;164.28
"14405041";15684874;"33546";"02";0;2025;10;1;6;247.5
"14405041";15684874;"33550";"02";0;2025;10;1;2;82.5
"14405041";15684874;"33561";"02";0;2025;10;1;4;165
"14405041";15684874;"33562";"02";0;2025;10;1;1;41.25
"14405041";15684874;"33564";"01";0;2025;10;1;2;82.14
"14405041";15684874;"33570";"02";0;2025;10;1;3;123.75
"14405041";15684874;"33571";"02";0;2025;10;1;1;41.25
"14405041";15684874;"33573";"02";0;2025;10;1;2;82.5
"14405041";15684874;"33611";"02";0;2025;10;1;1;41.25
"14405041";15684874;"33613";"02";0;2025;10;1;1;41.25
"14405041";15684874;"33615";"02";0;2025;10;1;1;41.25
"14405041";15684874;"33620";"02";0;2025;10;1;1;41.25
"14405041";15684874;"33622";"01";0;2025;10;1;2;82.14
"14405041";15684874;"33691";"01";0;2025;10;1;2;82.14
"14405041";15684874;"33856";"02";0;2025;10;1;1;41.25
"14405041";15684874;"CDM";"01";0;2025;10;1;3;123.21
"14405041";15684874;"CDQ";"01";0;2025;10;1;2;82.14
"14422992";18048179;"23043";"02";0;2025;10;1;2;96.5
"14422992";18048179;"23148";"01";0;2025;10;1;2;96.06
"14422992";18048179;"23148";"02";0;2025;10;1;1;48.25
"14422992";18048179;"23191";"02";0;2025;10;1;5;241.25
"14422992";18048179;"33505";"02";0;2025;10;1;1;48.25
"14422992";18048179;"33562";"02";0;2025;10;1;1;48.25
"14422992";18048179;"33601";"02";0;2025;10;1;2;96.5
"14431080";14648147;"23002";"02";0;2025;10;1;4;180
"14431080";14648147;"23004";"02";0;2025;10;1;4;180
"14431080";14648147;"23011";"02";0;2025;10;1;6;270
"14431080";14648147;"23019";"02";0;2025;10;1;3;135
"14431080";14648147;"23021";"02";0;2025;10;1;2;90
"14431080";14648147;"23026";"02";0;2025;10;1;2;90
"14431080";14648147;"23029";"02";0;2025;10;1;1;45
"14431080";14648147;"23032";"02";0;2025;10;1;2;90
"14431080";14648147;"23033";"02";0;2025;10;1;1;45
"14431080";14648147;"23035";"02";0;2025;10;1;3;135
"14431080";14648147;"23036";"02";0;2025;10;1;4;180
"14431080";14648147;"23037";"02";0;2025;10;1;7;315
"14431080";14648147;"23040";"02";0;2025;10;1;1;45
"14431080";14648147;"23041";"02";0;2025;10;1;1;45
"14431080";14648147;"23042";"02";0;2025;10;1;3;135
"14431080";14648147;"23043";"02";0;2025;10;1;1;45
"14431080";14648147;"23045";"02";0;2025;10;1;2;90
"14431080";14648147;"23048";"02";0;2025;10;1;2;90
"14431080";14648147;"23050";"02";0;2025;10;1;2;90
"14431080";14648147;"23051";"02";0;2025;10;1;2;90
"14431080";14648147;"23052";"02";0;2025;10;1;1;45
"14431080";14648147;"23053";"02";0;2025;10;1;5;225
"14431080";14648147;"23055";"02";0;2025;10;1;1;45
"14431080";14648147;"23056";"02";0;2025;10;1;2;90
"14431080";14648147;"23057";"02";0;2025;10;1;4;180
"14431080";14648147;"23060";"02";0;2025;10;1;3;135
"14431080";14648147;"23061";"02";0;2025;10;1;3;135
"14431080";14648147;"23062";"02";0;2025;10;1;2;90
"14431080";14648147;"23066";"02";0;2025;10;1;2;90
"14431080";14648147;"23067";"02";0;2025;10;1;1;45
"14431080";14648147;"23068";"02";0;2025;10;1;1;45
"14431080";14648147;"23069";"02";0;2025;10;1;1;45
"14431080";14648147;"23070";"02";0;2025;10;1;9;405
"14431080";14648147;"23071";"02";0;2025;10;1;2;90
"14431080";14648147;"23075";"02";0;2025;10;1;1;45
"14431080";14648147;"23077";"02";0;2025;10;1;2;90
"14431080";14648147;"23079";"02";0;2025;10;1;1;45
"14431080";14648147;"23081";"02";0;2025;10;1;1;45
"14431080";14648147;"23084";"02";0;2025;10;1;1;45
"14431080";14648147;"23085";"02";0;2025;10;1;1;45
"14431080";14648147;"23088";"02";0;2025;10;1;5;225
"14431080";14648147;"23090";"02";0;2025;10;1;2;90
"14431080";14648147;"23094";"02";0;2025;10;1;1;45
"14431080";14648147;"23095";"02";0;2025;10;1;4;180
"14431080";14648147;"23097";"02";0;2025;10;1;4;180
"14431080";14648147;"23098";"02";0;2025;10;1;1;45
"14431080";14648147;"23099";"02";0;2025;10;1;1;45
"14431080";14648147;"23101";"02";0;2025;10;1;1;45
"14431080";14648147;"23102";"01";0;2025;10;1;2;90
"14431080";14648147;"23102";"02";0;2025;10;1;4;180
"14431080";14648147;"23104";"02";0;2025;10;1;5;225
"14431080";14648147;"23105";"02";0;2025;10;1;1;45
"14431080";14648147;"23106";"02";0;2025;10;1;3;135
"14431080";14648147;"23107";"02";0;2025;10;1;2;90
"14431080";14648147;"23108";"02";0;2025;10;1;1;45
"14431080";14648147;"23109";"02";0;2025;10;1;3;135
"14431080";14648147;"23114";"02";0;2025;10;1;1;45
"14431080";14648147;"23117";"02";0;2025;10;1;2;90
"14431080";14648147;"23118";"02";0;2025;10;1;2;90
"14431080";14648147;"23119";"02";0;2025;10;1;3;135
"14431080";14648147;"23120";"02";0;2025;10;1;2;90
"14431080";14648147;"23121";"02";0;2025;10;1;1;45
"14431080";14648147;"23122";"02";0;2025;10;1;2;90
